ID,target
000137c73,20000000.0
00021489f,5856623.747424133
0004d7953,8900000.0
00056a333,20392380.954000004
00056d8eb,6447251.842652704
0005fc190,672000.0
000787e86,6447251.842652704
0008510a0,6889641.501448451
000895faf,6447251.842652704
000986fba,12275520.0
0009efcc5,10694200.0
000dd8f00,6447251.842652704
000e1cdc2,4010769.742974603
00103739c,6447251.842652704
00134b367,3018620.2101139473
001788d0d,11550900.0
0019c8ad7,4729133.3319999995
001a267b9,4202433.334000001
001a85486,2553333.334
001c4de06,5095266.665999999
001f9014b,5954842.551214913
00216fb94,6447251.842652704
00235690e,6447251.842652704
00240739d,9207067.741749967
0024c3747,7269302.869962874
00297052d,4965285.714
002ab8f85,6447251.842652704
002bed5c0,4890133.334000001
002bf3974,3027033.332
002d23a26,5638200.0
002f27de9,7865500.0
0030d8bb4,3808000.0
003146acd,6447251.842652704
003223263,7697755.554
00335575e,6940666.665999999
00337cf9d,7939166.665999999
003394397,5427355.908741379
0036358a3,5487886.892120445
003770d30,2047750.6873557873
003bed5ea,6447251.842652704
003ea6427,8320651.753999999
003ef8132,9613276.532728571
003fd1723,13823800.0
0041861b4,2147225.0
0042b718b,3389600.0
004381d8f,10749900.0
0043ca764,6343934.504682754
004486837,10174600.0
0045c123e,6791700.0
0048915c6,10573113.044272963
004ab9a09,16413266.666
004b2e1c9,12096800.0
004c54732,2208100.0
004cdefce,5427355.908741379
004dd971b,10497200.0
004f9329b,6447251.842652704
004fd2bca,2407333.334
0054bfedb,8114666.665999999
0054ec58a,795616.666
00551f45d,20224000.0
005777b4c,11780900.0
00578d6ea,6367536.249814563
005802488,7334800.0
0059833b6,18183000.0
005a70085,11459000.0
005b148a0,6447251.842652704
005c28df4,5834800.0
005f8dc26,6365043.531087795
00603c202,12820900.0
006049609,5409351.655167995
00612f47e,6447251.842652704
00647a57f,6447251.842652704
0065853ee,6447251.842652704
006589d5e,6848300.840323528
006598823,7373133.334000001
0065c093c,9115566.666
