ID,target
000137c73,12407000.0
00021489f,2400000.0
0004d7953,6522514.286
00056a333,11914344.446
00056d8eb,660000.0
0005fc190,1725000.0
000787e86,10037600.0
0008510a0,353200.0
000895faf,1630000.0
000986fba,4767400.0
0009efcc5,4326400.0
000dd8f00,1396000.0
000e1cdc2,9560000.0
00103739c,2700000.0
00134b367,13280000.0
001788d0d,7193733.334000001
0019c8ad7,10279200.0
001a267b9,3084722.222
001a85486,5040000.0
001c4de06,5937500.0
001f9014b,1360000.0
00216fb94,5490733.334000001
00235690e,5476666.665999999
00240739d,1755200.0
0024c3747,983200.0
00297052d,13276571.428
002ab8f85,1120000.0
002bed5c0,3615400.0
002bf3974,10692800.0
002d23a26,2390000.0
002f27de9,8674800.0
0030d8bb4,4542600.0
003146acd,650000.0
003223263,4095760.0
00335575e,13279000.0
00337cf9d,11890963.808
003394397,3820400.0
0036358a3,6396000.0
003770d30,10561000.0
003bed5ea,204000.0
003ea6427,8800000.0
003ef8132,6202200.0
003fd1723,16552000.0
0041861b4,2033500.0
0042b718b,4067300.0
004381d8f,9626666.666
0043ca764,9956200.0
004486837,5740000.0
0045c123e,6670000.0
0048915c6,1220533.334
004ab9a09,11136200.0
004b2e1c9,13858035.713999998
004c54732,772833.334
004cdefce,2598200.0
004dd971b,9062050.0
004f9329b,220000.0
004fd2bca,530600.0
0054bfedb,4256133.332
0054ec58a,3555975.0
00551f45d,19654466.668
005777b4c,20673333.334
00578d6ea,5672000.0
005802488,17477000.0
0059833b6,14754520.0
005a70085,7500000.0
005b148a0,220000.0
005c28df4,3798000.0
005f8dc26,5273200.0
00603c202,7051500.0
006049609,2633257.142
00612f47e,220000.0
00647a57f,7969600.0
0065853ee,220000.0
006589d5e,1094000.0
006598823,14425200.0
0065c093c,9701000.0
006738351,7603050.0
006a0c6a8,9855000.0
006e9efe6,14191700.0
006f029d3,700000.0
0070f35a2,6998800.0
007135f85,220000.0
007285433,3040200.0
00735e101,1028800.0
0074ecf4e,220000.0
007635fa9,2015000.0
007723613,11430000.0
007867da9,310000.0
0078bfbd6,15055300.0
0078ce229,220000.0
007a89d50,820000.0
007d43dfa,2018800.0
007ee9e05,7163600.0
007ffeae2,8160000.0
00835c85c,10970000.0
0084b08f1,2805200.0
0087fb290,433200.0
0088a96bd,9836511.112
008ac4292,4397233.334000001
008d8cca8,1136133.332
008e07b8c,12430733.334
008e5e25a,12383233.334
0094edcdb,8872000.0
00950141c,6183000.0
009566ef1,5047700.0
0095c81d4,220000.0
0097a6ed4,2831600.0
0098fef9a,5398500.0
009b321ec,6165400.0
009cd681e,6991200.0
009f34f86,780000.0
009f35cd3,2880000.0
009f65109,10741200.0
00a19014a,2445716.668
00a27e76a,2943700.0
00a3b6ef7,5360800.0
00a427603,12844700.0
00a6dc8be,2631000.0
00a811734,9334000.0
00a8f58a7,220000.0
00aaae151,3523600.0
00ab17f67,1015000.0
00ac2d3a5,10670000.0
00adab1b6,1724000.0
00aef0d56,220000.0
00b0b06c4,2755000.0
00b0e2303,3776600.0
00b1fbbc9,4774400.0
00b43e0c1,7368000.0
00b7190a8,4103000.0
00b722e1b,4265700.0
00bba815f,13055000.0
00bbb1c42,1490000.0
00bc2b665,400000.0
00bc35689,5378000.0
00be23f52,6783133.334000001
00be24ac5,2320000.0
00bfd0f70,8269900.0
00c02f73e,13837000.0
00c08e5b3,8236000.0
00c8690ff,4946000.0
00c8df4d5,9353800.0
00c8e30de,4082866.6659999997
00ca3fb04,8515200.0
00cabf621,730000.0
00cb48ae3,6765000.0
00cb6b147,3907000.0
00cc91a22,8970400.0
00cd65e9d,5709266.665999999
00cd7d6a8,5919600.0
00cdc1483,220000.0
00ce9bea5,11186466.666
00cea0091,17598000.0
00cea68c6,3910000.0
00d5a5975,6661533.334000001
00d80a3a4,23151666.666
00d9f3864,867100.0
00da4bd31,16874200.0
00df4dd77,202200.0
00e1a55bf,220000.0
00e332971,227000.0
00e5b6b1b,4608600.0
00e85d5e3,2213333.334
00e90abfa,1586333.334
00e9708b4,580000.0
00e9c680f,12744000.0
00eaa4394,10840500.0
00eae8832,10426733.331999999
00ebefdc0,3169333.334
00ecbcb1b,4729100.0
00ed49382,22700000.0
00ed87564,740000.0
