ID,target
000137c73,14680000.0
00021489f,366666.6666666667
0004d7953,7333333.333333333
00056a333,11836333.333333334
00056d8eb,666666.6666666666
0005fc190,4566666.666666667
000787e86,10800000.0
0008510a0,366666.6666666667
000895faf,1833333.3333333333
000986fba,5220000.0
0009efcc5,670476.1933333334
000dd8f00,366666.6666666667
000e1cdc2,5106222.22
00103739c,1026000.0
00134b367,653333.3333333334
001788d0d,5260888.886666667
0019c8ad7,7233333.333333333
001a267b9,4700000.0
001a85486,16000000.0
001c4de06,7829066.666666667
001f9014b,246666.66666666666
00216fb94,2613333.3333333335
00235690e,9833333.333333334
00240739d,11100000.0
0024c3747,4300000.0
00297052d,11832952.38
002ab8f85,7300000.0
002bed5c0,5844333.333333333
002bf3974,9258666.666666666
002d23a26,4766666.666666667
002f27de9,22000000.0
0030d8bb4,2822222.22
003146acd,366666.6666666667
003223263,7341111.113333333
00335575e,14688888.886666665
00337cf9d,3208333.3333333335
003394397,18040222.22
0036358a3,4060000.0
003770d30,8257555.553333334
003bed5ea,366666.6666666667
003ea6427,11100000.0
003ef8132,20000000.0
003fd1723,20666666.666666668
0041861b4,6084333.333333333
0042b718b,8066666.666666667
004381d8f,4666666.666666667
0043ca764,2466666.6666666665
004486837,17265000.0
0045c123e,10733333.333333334
0048915c6,433333.3333333333
004ab9a09,2077333.3333333333
004b2e1c9,13222222.219999999
004c54732,1800000.0
004cdefce,2233333.3333333335
004dd971b,3404444.446666667
004f9329b,366666.6666666667
004fd2bca,600000.0
0054bfedb,7515555.553333334
0054ec58a,11066666.666666666
00551f45d,9850000.0
005777b4c,7498666.666666667
00578d6ea,9840000.0
005802488,21095777.78
0059833b6,16666666.666666666
005a70085,11381200.0
005b148a0,366666.6666666667
005c28df4,3556666.6666666665
005f8dc26,5533333.333333333
00603c202,13721333.333333334
006049609,833333.3333333334
00612f47e,366666.6666666667
00647a57f,366666.6666666667
0065853ee,366666.6666666667
006589d5e,1256666.6666666667
006598823,25644000.0
0065c093c,7446666.666666667
006738351,3337777.78
006a0c6a8,13465714.286666667
006e9efe6,18666666.666666668
006f029d3,1500000.0
0070f35a2,8388333.333333333
007135f85,366666.6666666667
007285433,3788888.8866666667
00735e101,722000.0
0074ecf4e,366666.6666666667
007635fa9,2166666.6666666665
007723613,8054000.0
007867da9,500000.0
0078bfbd6,15272000.0
0078ce229,366666.6666666667
007a89d50,366666.6666666667
007d43dfa,2833333.3333333335
007ee9e05,15333333.333333334
007ffeae2,3533333.3333333335
00835c85c,11350000.0
0084b08f1,577333.3333333334
0087fb290,577333.3333333334
0088a96bd,3634555.553333333
008ac4292,5440000.0
008d8cca8,1388333.3333333333
008e07b8c,12836333.333333334
008e5e25a,18000000.0
0094edcdb,6666666.666666667
00950141c,1966666.6666666667
009566ef1,3846666.6666666665
0095c81d4,366666.6666666667
0097a6ed4,3218000.0
0098fef9a,7622222.22
009b321ec,13570000.0
009cd681e,14000000.0
009f34f86,366666.6666666667
009f35cd3,6876190.473333334
009f65109,7177333.333333333
00a19014a,8815666.666666666
00a27e76a,1823333.3333333333
00a3b6ef7,8333333.333333333
00a427603,4874500.0
00a6dc8be,1633333.3333333333
00a811734,6488888.886666667
00a8f58a7,366666.6666666667
00aaae151,366666.6666666667
00ab17f67,1500000.0
00ac2d3a5,11000000.0
00adab1b6,2002000.0
00aef0d56,366666.6666666667
00b0b06c4,666666.6666666666
00b0e2303,13466666.666666666
00b1fbbc9,874333.3333333334
00b43e0c1,7992666.666666667
00b7190a8,1086666.6666666667
00b722e1b,1466666.6666666667
00bba815f,10022666.666666666
00bbb1c42,2600000.0
00bc2b665,366666.6666666667
00bc35689,7353333.333333333
00be23f52,2273333.3333333335
00be24ac5,4033333.3333333335
00bfd0f70,10066666.666666666
00c02f73e,8752000.0
00c08e5b3,1513333.3333333333
00c8690ff,12345000.0
00c8df4d5,18888888.886666667
00c8e30de,3888888.8866666667
00ca3fb04,12258666.666666666
00cabf621,1000000.0
00cb48ae3,3600000.0
00cb6b147,6833333.333333333
00cc91a22,2096000.0
00cd65e9d,2602000.0
00cd7d6a8,14106500.0
00cdc1483,366666.6666666667
00ce9bea5,8901666.666666666
00cea0091,9633333.333333334
00cea68c6,14490000.0
00d5a5975,8266666.666666667
00d80a3a4,16140000.0
00d9f3864,280000.0
00da4bd31,14000000.0
00df4dd77,366666.6666666667
00e1a55bf,366666.6666666667
00e332971,366666.6666666667
00e5b6b1b,2816666.6666666665
00e85d5e3,5533333.333333333
00e90abfa,2923333.3333333335
00e9708b4,4753333.333333333
00e9c680f,10333333.333333334
00eaa4394,16666666.666666666
00eae8832,2140000.0
00ebefdc0,1466666.6666666667
00ecbcb1b,16933333.333333332
00ed49382,28666666.666666668
00ed87564,366666.6666666667
00ef96cfd,129333.33333333333
00efe7ca3,850000.0
00f36aa18,366666.6666666667
00f3fb071,8953333.333333334
00f43f548,2800000.0
00f4d58ec,366666.6666666667
00f56e106,1332500.0
00f84d8c2,8022000.0
00f92953b,366666.6666666667
00fa1d469,5766666.666666667
00ff96f49,3488333.3333333335
0100ce0d8,18833333.333333332
0102ea9e1,4166666.6666666665
0104b3af3,8350000.0
010672441,366666.6666666667
010771ca5,4816666.666666667
0108aea9f,366666.6666666667
010a479e1,24000000.0
010d0a2dd,8000000.0
010e3cea2,366666.6666666667
010e5417b,18511111.113333333
01108a561,356000.0
0110cca98,843333.3333333334
011449698,366666.6666666667
0114795f0,2000000.0
011626c20,13333333.333333334
0117c8f27,12016266.666666666
0117dcb47,12888888.886666665
0118c34be,227333.33333333334
0119efcb9,5066666.666666667
011a58e13,536666.6666666666
011b7902b,7193333.333333333
011ca122e,10121481.48
012053244,4190000.0
0122a258e,1566666.6666666667
0122a4305,366666.6666666667
01230d8ba,366666.6666666667
012414f4e,16666666.666666666
012452125,5050000.0
0124529b5,816666.6666666666
012556288,2733333.3333333335
01257c24c,8066666.666666667
01258b972,366666.6666666667
0125b64db,866666.6666666666
01295ef92,316666.6666666667
012a2752f,366666.6666666667
012b6ba95,16888888.886666667
012b96b58,11755733.333333334
012e881b9,366666.6666666667
012f25e94,1200000.0
